#logger output
save_dir: GRU_sta_euler_b20_f15
epoch: 0/300, batch: 0/3, train loss: 0.9804237484931946, cal times: 15 compute efficiency: 1.15%, process time: 0.23s, 
epoch: 278/300, batch: 2/3, train loss: 0.12976312637329102, cal times: 15 compute efficiency: 98.18%, process time: 0.15s, 
epoch: 279/300, batch: 0/3, train loss: 0.15680046379566193, cal times: 15 compute efficiency: 1.00%, process time: 0.19s, 
epoch: 279/300, batch: 1/3, train loss: 0.15558494627475739, cal times: 15 compute efficiency: 40.63%, process time: 0.18s, 
epoch: 279/300, batch: 2/3, train loss: 0.17156818509101868, cal times: 15 compute efficiency: 98.82%, process time: 0.20s, 
Test in Epoch 0279 | forward len 0015 | call times 15 | Time 15.30                             | pre 0.00-0.0% | forward 0.14-0.9% | eval 15.16-99.1%                             | val error3.12 | test error 4.09
Test in Epoch 0279 | forward len 0050 | call times 50 | Time 7.94                             | pre 0.00-0.0% | forward 0.45-5.7% | eval 7.49-94.3%                             | val error4.47 | test error 3.73
Test in Epoch 0279 | forward len 0125 | call times 125 | Time 4.69                             | pre 0.00-0.0% | forward 1.11-23.7% | eval 3.58-76.3%                             | val error2.59 | test error 3.09
epoch: 280/300, batch: 0/3, train loss: 0.15402254462242126, cal times: 15 compute efficiency: 1.25%, process time: 0.25s, 
epoch: 280/300, batch: 1/3, train loss: 0.15553715825080872, cal times: 15 compute efficiency: 98.13%, process time: 0.19s, 
epoch: 280/300, batch: 2/3, train loss: 0.19579198956489563, cal times: 15 compute efficiency: 98.80%, process time: 0.18s, 
epoch: 281/300, batch: 0/3, train loss: 0.1498192399740219, cal times: 15 compute efficiency: 1.08%, process time: 0.21s, 
epoch: 281/300, batch: 1/3, train loss: 0.1665344387292862, cal times: 15 compute efficiency: 97.02%, process time: 0.19s, 
epoch: 281/300, batch: 2/3, train loss: 0.12516877055168152, cal times: 15 compute efficiency: 99.10%, process time: 0.18s, 
epoch: 282/300, batch: 0/3, train loss: 0.15282495319843292, cal times: 15 compute efficiency: 0.85%, process time: 0.17s, 
epoch: 282/300, batch: 1/3, train loss: 0.16147677600383759, cal times: 15 compute efficiency: 96.91%, process time: 0.16s, 
epoch: 282/300, batch: 2/3, train loss: 0.1453038901090622, cal times: 15 compute efficiency: 98.95%, process time: 0.15s, 
epoch: 283/300, batch: 0/3, train loss: 0.16607505083084106, cal times: 15 compute efficiency: 0.89%, process time: 0.17s, 
epoch: 283/300, batch: 1/3, train loss: 0.15197399258613586, cal times: 15 compute efficiency: 38.66%, process time: 0.16s, 
epoch: 283/300, batch: 2/3, train loss: 0.10544566065073013, cal times: 15 compute efficiency: 98.90%, process time: 0.15s, 
epoch: 284/300, batch: 0/3, train loss: 0.15367229282855988, cal times: 15 compute efficiency: 0.98%, process time: 0.19s, 
epoch: 284/300, batch: 1/3, train loss: 0.16160157322883606, cal times: 15 compute efficiency: 98.06%, process time: 0.18s, 
epoch: 284/300, batch: 2/3, train loss: 0.12991328537464142, cal times: 15 compute efficiency: 99.00%, process time: 0.18s, 
epoch: 285/300, batch: 0/3, train loss: 0.14870277047157288, cal times: 15 compute efficiency: 1.13%, process time: 0.22s, 
epoch: 285/300, batch: 1/3, train loss: 0.16548185050487518, cal times: 15 compute efficiency: 23.67%, process time: 0.19s, 
epoch: 285/300, batch: 2/3, train loss: 0.13875749707221985, cal times: 15 compute efficiency: 98.84%, process time: 0.17s, 
epoch: 286/300, batch: 0/3, train loss: 0.1525888442993164, cal times: 15 compute efficiency: 0.98%, process time: 0.20s, 
epoch: 286/300, batch: 1/3, train loss: 0.16061459481716156, cal times: 15 compute efficiency: 98.42%, process time: 0.34s, 
epoch: 286/300, batch: 2/3, train loss: 0.14515216648578644, cal times: 15 compute efficiency: 98.73%, process time: 0.16s, 
epoch: 287/300, batch: 0/3, train loss: 0.1459987312555313, cal times: 15 compute efficiency: 0.84%, process time: 0.17s, 
epoch: 287/300, batch: 1/3, train loss: 0.16543570160865784, cal times: 15 compute efficiency: 97.10%, process time: 0.17s, 
epoch: 287/300, batch: 2/3, train loss: 0.1600314825773239, cal times: 15 compute efficiency: 99.01%, process time: 0.18s, 
epoch: 288/300, batch: 0/3, train loss: 0.15979258716106415, cal times: 15 compute efficiency: 1.18%, process time: 0.23s, 
epoch: 288/300, batch: 1/3, train loss: 0.14975282549858093, cal times: 15 compute efficiency: 98.46%, process time: 0.22s, 
epoch: 288/300, batch: 2/3, train loss: 0.1786395013332367, cal times: 15 compute efficiency: 99.05%, process time: 0.18s, 
epoch: 289/300, batch: 0/3, train loss: 0.16647370159626007, cal times: 15 compute efficiency: 0.83%, process time: 0.16s, 
epoch: 289/300, batch: 1/3, train loss: 0.14642684161663055, cal times: 15 compute efficiency: 96.42%, process time: 0.15s, 
epoch: 289/300, batch: 2/3, train loss: 0.14153394103050232, cal times: 15 compute efficiency: 98.73%, process time: 0.15s, 
epoch: 290/300, batch: 0/3, train loss: 0.15342296659946442, cal times: 15 compute efficiency: 0.94%, process time: 0.18s, 
epoch: 290/300, batch: 1/3, train loss: 0.15934894979000092, cal times: 15 compute efficiency: 98.15%, process time: 0.15s, 
epoch: 290/300, batch: 2/3, train loss: 0.1388867050409317, cal times: 15 compute efficiency: 99.10%, process time: 0.15s, 
epoch: 291/300, batch: 0/3, train loss: 0.14761845767498016, cal times: 15 compute efficiency: 0.95%, process time: 0.18s, 
epoch: 291/300, batch: 1/3, train loss: 0.16304978728294373, cal times: 15 compute efficiency: 25.15%, process time: 0.21s, 
epoch: 291/300, batch: 2/3, train loss: 0.1553133726119995, cal times: 15 compute efficiency: 99.39%, process time: 0.32s, 
epoch: 292/300, batch: 0/3, train loss: 0.1551627367734909, cal times: 15 compute efficiency: 1.34%, process time: 0.26s, 
epoch: 292/300, batch: 1/3, train loss: 0.15423241257667542, cal times: 15 compute efficiency: 62.45%, process time: 0.17s, 
epoch: 292/300, batch: 2/3, train loss: 0.16610397398471832, cal times: 15 compute efficiency: 99.07%, process time: 0.16s, 
epoch: 293/300, batch: 0/3, train loss: 0.15551264584064484, cal times: 15 compute efficiency: 0.84%, process time: 0.17s, 
epoch: 293/300, batch: 1/3, train loss: 0.1581382155418396, cal times: 15 compute efficiency: 96.88%, process time: 0.15s, 
epoch: 293/300, batch: 2/3, train loss: 0.1211676076054573, cal times: 15 compute efficiency: 98.81%, process time: 0.15s, 
epoch: 294/300, batch: 0/3, train loss: 0.15666563808918, cal times: 15 compute efficiency: 0.97%, process time: 0.19s, 
epoch: 294/300, batch: 1/3, train loss: 0.1541149765253067, cal times: 15 compute efficiency: 24.80%, process time: 0.17s, 
epoch: 294/300, batch: 2/3, train loss: 0.1494172364473343, cal times: 15 compute efficiency: 99.13%, process time: 0.17s, 
epoch: 295/300, batch: 0/3, train loss: 0.14586977660655975, cal times: 15 compute efficiency: 0.87%, process time: 0.17s, 
epoch: 295/300, batch: 1/3, train loss: 0.16505543887615204, cal times: 15 compute efficiency: 20.41%, process time: 0.16s, 
epoch: 295/300, batch: 2/3, train loss: 0.1437879353761673, cal times: 15 compute efficiency: 98.76%, process time: 0.16s, 
epoch: 296/300, batch: 0/3, train loss: 0.15390132367610931, cal times: 15 compute efficiency: 0.95%, process time: 0.18s, 
epoch: 296/300, batch: 1/3, train loss: 0.15597330033779144, cal times: 15 compute efficiency: 91.49%, process time: 0.17s, 
epoch: 296/300, batch: 2/3, train loss: 0.1520335078239441, cal times: 15 compute efficiency: 99.03%, process time: 0.20s, 
epoch: 297/300, batch: 0/3, train loss: 0.1582796722650528, cal times: 15 compute efficiency: 0.91%, process time: 0.18s, 
epoch: 297/300, batch: 1/3, train loss: 0.1464717984199524, cal times: 15 compute efficiency: 36.30%, process time: 0.16s, 
epoch: 297/300, batch: 2/3, train loss: 0.20172744989395142, cal times: 15 compute efficiency: 98.74%, process time: 0.15s, 
epoch: 298/300, batch: 0/3, train loss: 0.15638743340969086, cal times: 15 compute efficiency: 1.12%, process time: 0.22s, 
epoch: 298/300, batch: 1/3, train loss: 0.15661223232746124, cal times: 15 compute efficiency: 98.22%, process time: 0.17s, 
epoch: 298/300, batch: 2/3, train loss: 0.11726416647434235, cal times: 15 compute efficiency: 98.98%, process time: 0.18s, 
epoch: 299/300, batch: 0/3, train loss: 0.14498008787631989, cal times: 15 compute efficiency: 1.09%, process time: 0.21s, 
epoch: 299/300, batch: 1/3, train loss: 0.1591586321592331, cal times: 15 compute efficiency: 97.76%, process time: 0.18s, 
epoch: 299/300, batch: 2/3, train loss: 0.2041867971420288, cal times: 15 compute efficiency: 98.72%, process time: 0.18s, 
Test in Epoch 0299 | forward len 0015 | call times 15 | Time 15.13                             | pre 0.00-0.0% | forward 0.14-0.9% | eval 14.99-99.1%                             | val error3.15 | test error 4.15
Test in Epoch 0299 | forward len 0050 | call times 50 | Time 8.37                             | pre 0.00-0.0% | forward 0.69-8.2% | eval 7.68-91.8%                             | val error4.58 | test error 3.56
Test in Epoch 0299 | forward len 0125 | call times 125 | Time 4.85                             | pre 0.00-0.0% | forward 1.30-26.7% | eval 3.56-73.3%                             | val error2.52 | test error 2.94
best loss = 2.9840 in epoch = 139 with train_loss = 0.1739 with  val rrse = 2.9840 with test rrse = 4.2577
